month_year,state,district,pincode,assi,anom_score,type
2025-07,Uttar Pradesh,Rampur,244922,749.0,4.380200860832137,MoM Spike
2025-07,Uttar Pradesh,Sambhal,244301,400.9,5.14525993883792,MoM Spike
2025-04,Uttar Pradesh,Sant Kabir Nagar,272002,36.4,3.7948717948717943,MoM Spike
2025-07,Uttar Pradesh,Sant Kabir Nagar,272002,27.200000000000003,3.862068965517241,MoM Spike
2025-07,Uttar Pradesh,Sant Kabir Nagar,272126,81.0,3.823529411764706,MoM Spike
2025-07,Uttar Pradesh,Sant Kabir Nagar,272148,24.0,6.352941176470588,MoM Spike
2025-07,Uttar Pradesh,Shahjahanpur,242221,1090.7,5.160835214446952,MoM Spike
2025-07,Uttar Pradesh,Shahjahanpur,242301,635.9,4.343120805369127,MoM Spike
2025-07,Uttar Pradesh,Shahjahanpur,242303,531.6,5.5915841584158406,MoM Spike
2025-07,Uttar Pradesh,Shahjahanpur,242307,572.5,3.819327731092437,MoM Spike
2025-07,Uttar Pradesh,Shahjahanpur,242405,149.0,3.7468354430379747,MoM Spike
2025-07,Uttar Pradesh,Shrawasti,271803,110.2,3.964285714285714,MoM Spike
2025-07,Uttar Pradesh,Siddharthnagar,272148,25.0,7.125,MoM Spike
2025-07,Uttar Pradesh,Siddharthnagar,272201,122.80000000000001,4.073770491803279,MoM Spike
2025-07,Uttar Pradesh,Siddharthnagar,272205,175.20000000000002,4.092485549132949,MoM Spike
2025-07,Uttar Pradesh,Sitapur,261202,528.0,4.166015625,MoM Spike
2025-07,Uttar Pradesh,Sultanpur,222301,24.6,4.333333333333333,MoM Spike
2025-07,Uttar Pradesh,Sultanpur,222302,345.0,4.824915824915825,MoM Spike
2025-07,Uttar Pradesh,Sultanpur,228132,51.800000000000004,5.0,MoM Spike
2025-07,Uttar Pradesh,Sultanpur,228145,141.6,5.601851851851851,MoM Spike
2025-07,Uttar Pradesh,Sultanpur,228171,94.80000000000001,4.150537634408603,MoM Spike
2025-07,Uttar Pradesh,Unnao,209861,433.2,4.980716253443525,MoM Spike
2025-09,Uttar Pradesh,Unnao,209863,20.3,3.8409090909090904,MoM Spike
2025-09,Uttar Pradesh,Unnao,229502,39.3,3.5795454545454537,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221002,468.3,4.046236559139785,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221005,252.0,4.776255707762556,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221007,615.9,3.6106128550074734,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221010,327.3,3.47275204359673,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221011,315.1,3.9545454545454546,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221101,587.0,5.447368421052632,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221104,524.7,3.8766233766233764,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221107,390.0,7.72767857142857,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221109,95.9,8.690000000000001,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221112,116.80000000000001,4.034188034188034,MoM Spike
2025-07,Uttar Pradesh,Varanasi,221313,16.8,4.235294117647059,MoM Spike
2025-09,Uttarakhand,Almora,263621,17.1,3.5250000000000004,MoM Spike
2025-09,Uttarakhand,Almora,263637,23.9,5.225,MoM Spike
2025-06,Uttarakhand,Almora,263656,20.8,4.45,MoM Spike
2025-12,Uttarakhand,Almora,263663,27.0,4.714285714285714,MoM Spike
2025-09,Uttarakhand,Bageshwar,263631,38.099999999999994,4.5857142857142845,MoM Spike
2025-11,Uttarakhand,Bageshwar,263640,42.9,5.859375,MoM Spike
2025-09,Uttarakhand,Champawat,262528,130.9,4.192913385826771,MoM Spike
2025-07,Uttarakhand,Dehradun,248146,22.6,5.555555555555555,MoM Spike
2025-09,Uttarakhand,Dehradun,248197,319.20000000000005,3.627167630057804,MoM Spike
2025-12,Uttarakhand,Haridwar,246763,189.3,10.67484662576687,MoM Spike
2025-12,Uttarakhand,Haridwar,247671,449.00000000000006,5.064690026954179,MoM Spike
2025-12,Uttarakhand,Haridwar,249404,419.3,5.208271787296898,MoM Spike
2025-09,Uttarakhand,Nainital,263136,76.4,3.7777777777777772,MoM Spike
2025-09,Uttarakhand,Nainital,263158,20.1,3.586956521739131,MoM Spike
2025-11,Uttarakhand,Pauri Garhwal,246125,20.3,3.8409090909090913,MoM Spike
2025-10,Uttarakhand,Pauri Garhwal,246130,74.0,3.385964912280701,MoM Spike
2025-12,Uttarakhand,Pauri Garhwal,246130,114.6,5.282608695652174,MoM Spike
2025-11,Uttarakhand,Pauri Garhwal,246162,39.1,3.3586956521739126,MoM Spike
2025-09,Uttarakhand,Pauri Garhwal,246275,45.4,3.9361702127659575,MoM Spike
2025-09,Uttarakhand,Pauri Garhwal,246285,48.599999999999994,4.904761904761904,MoM Spike
2025-09,Uttarakhand,Pauri Garhwal,249304,23.900000000000002,4.41304347826087,MoM Spike
2025-10,Uttarakhand,Pauri Garhwal,249306,10.2,4.090909090909091,MoM Spike
2025-09,Uttarakhand,Pithoragarh,262534,28.200000000000003,5.9523809523809526,MoM Spike
2025-09,Uttarakhand,Pithoragarh,262553,49.7,4.633333333333334,MoM Spike
2025-11,Uttarakhand,Rudraprayag,246171,153.6,3.58753709198813,MoM Spike
2025-11,Uttarakhand,Rudraprayag,246425,75.5,3.6084337349397586,MoM Spike
2025-11,Uttarakhand,Rudraprayag,246469,53.1,5.440476190476191,MoM Spike
2025-11,Uttarakhand,Rudraprayag,246471,31.200000000000003,4.03125,MoM Spike
2025-12,Uttarakhand,Tehri Garhwal,249121,75.4,3.8974358974358974,MoM Spike
2025-12,Uttarakhand,Tehri Garhwal,249125,27.800000000000004,4.333333333333334,MoM Spike
2025-09,Uttarakhand,Tehri Garhwal,249130,27.400000000000002,3.580645161290323,MoM Spike
2025-09,Uttarakhand,Tehri Garhwal,249132,74.4,6.3921568627450975,MoM Spike
2025-09,Uttarakhand,Tehri Garhwal,249180,108.1,3.584033613445378,MoM Spike
2025-11,Uttarakhand,Tehri Garhwal,249192,93.9,3.3532110091743124,MoM Spike
2025-11,Uttarakhand,Tehri Garhwal,249196,49.7,8.75,MoM Spike
2025-12,Uttarakhand,Udham Singh Nagar,244716,16.5,3.6052631578947367,MoM Spike
2025-12,Uttarakhand,Udham Singh Nagar,262401,1624.7,5.859493670886076,MoM Spike
2025-12,Uttarakhand,Udham Singh Nagar,263150,38.5,12.166666666666666,MoM Spike
2025-11,Uttarakhand,Uttarkashi,249152,190.3,5.313531353135314,MoM Spike
2025-11,Uttarakhand,Uttarkashi,249165,65.9,3.3441558441558445,MoM Spike
2025-07,West Bengal,Alipurduar,735204,96.1,12.87142857142857,MoM Spike
2025-06,West Bengal,Alipurduar,735211,117.6,10.86,MoM Spike
2025-06,West Bengal,Alipurduar,735217,30.0,6.3809523809523805,MoM Spike
2025-09,West Bengal,Alipurduar,735220,29.799999999999997,5.416666666666665,MoM Spike
2025-07,West Bengal,Alipurduar,736121,196.7,10.629411764705882,MoM Spike
2025-04,West Bengal,Alipurduar,736182,23.5,4.833333333333333,MoM Spike
2025-06,West Bengal,Alipurduar,736202,59.7,5.457446808510639,MoM Spike
2025-07,West Bengal,Alipurduar,736204,164.9,22.041666666666668,MoM Spike
2025-06,West Bengal,Alipurduar,736206,65.3,6.366666666666666,MoM Spike
2025-07,West Bengal,Alipurduar,736207,83.7,11.833333333333334,MoM Spike
2025-11,West Bengal,Bankura,722112,13.200000000000001,3.580645161290323,MoM Spike
2025-09,West Bengal,Bankura,722144,235.2,3.762096774193548,MoM Spike
2025-09,West Bengal,Bankura,722172,18.1,3.7750000000000004,MoM Spike
2025-07,West Bengal,Bankura,722204,15.200000000000001,4.0625,MoM Spike
2025-07,West Bengal,Barddhaman,713323,26.400000000000002,5.523809523809525,MoM Spike
2025-09,West Bengal,Barddhaman,713514,48.1,4.0102040816326525,MoM Spike
2025-11,West Bengal,Barddhaman,741319,29.3,4.05,MoM Spike
2025-09,West Bengal,Bardhaman,713103,20.2,5.625,MoM Spike
2025-11,West Bengal,Bardhaman,713131,9.5,3.375,MoM Spike
2025-09,West Bengal,Birbhum,731121,111.7,3.58130081300813,MoM Spike
2025-09,West Bengal,Birbhum,731125,94.4,3.416666666666667,MoM Spike
2025-05,West Bengal,Birbhum,731204,202.7,4.3888888888888875,MoM Spike
2025-07,West Bengal,Birbhum,731221,168.2,14.666666666666664,MoM Spike
2025-09,West Bengal,Birbhum,731222,273.6,5.446009389671362,MoM Spike
2025-09,West Bengal,Birbhum,731237,216.29999999999998,3.8504464285714275,MoM Spike
2025-09,West Bengal,Birbhum,731243,139.9,3.7281879194630876,MoM Spike
2025-09,West Bengal,Cooch Behar,735210,17.0,4.294117647058823,MoM Spike
2025-09,West Bengal,Cooch Behar,735211,74.5,4.719696969696969,MoM Spike
2025-09,West Bengal,Cooch Behar,735301,38.900000000000006,5.435483870967742,MoM Spike
2025-09,West Bengal,Cooch Behar,735303,112.29999999999998,3.4257812499999996,MoM Spike
2025-09,West Bengal,Cooch Behar,735304,115.0,6.733333333333333,MoM Spike
2025-09,West Bengal,Cooch Behar,736133,63.7,3.431506849315068,MoM Spike
2025-05,West Bengal,Cooch Behar,736134,193.3,6.143382352941177,MoM Spike
2025-09,West Bengal,Cooch Behar,736134,202.9,5.254601226993866,MoM Spike
2025-09,West Bengal,Cooch Behar,736135,296.9,4.685114503816793,MoM Spike
2025-09,West Bengal,Cooch Behar,736145,84.19999999999999,3.4374999999999996,MoM Spike
2025-09,West Bengal,Cooch Behar,736146,164.29999999999998,4.332258064516129,MoM Spike
2025-09,West Bengal,Cooch Behar,736157,212.4,3.8944954128440368,MoM Spike
2025-09,West Bengal,Cooch Behar,736158,120.5,3.8214285714285707,MoM Spike
2025-09,West Bengal,Cooch Behar,736159,195.3,4.111979166666667,MoM Spike
2025-05,West Bengal,Cooch Behar,736165,145.7,6.97282608695652,MoM Spike
2025-05,West Bengal,Cooch Behar,736167,222.3,8.96875,MoM Spike
2025-09,West Bengal,Cooch Behar,736168,105.9,5.852564102564103,MoM Spike
2025-09,West Bengal,Cooch Behar,736169,55.3,4.864583333333333,MoM Spike
2025-09,West Bengal,Cooch Behar,736171,82.80000000000001,3.8160919540229883,MoM Spike
2025-09,West Bengal,Cooch Behar,736172,120.1,4.045833333333333,MoM Spike
2025-09,West Bengal,Cooch Behar,736173,25.400000000000002,5.947368421052632,MoM Spike
2025-09,West Bengal,Cooch Behar,736175,36.2,7.857142857142857,MoM Spike
2025-09,West Bengal,Cooch Behar,736176,64.7,7.878378378378379,MoM Spike
2025-07,West Bengal,Coochbehar,736135,672.5,39.81818181818182,MoM Spike
2025-09,West Bengal,Dakshin Dinajpur,733142,151.2,4.514492753623188,MoM Spike
2025-09,West Bengal,Dakshin Dinajpur,733149,18.3,4.361111111111112,MoM Spike
2025-06,West Bengal,Darjeeling,734008,19.1,4.2894736842105265,MoM Spike
2025-07,West Bengal,Darjeeling,734014,107.8,3.610169491525423,MoM Spike
2025-06,West Bengal,Darjeeling,734201,37.9,3.420454545454545,MoM Spike
2025-09,West Bengal,Darjeeling,734209,27.4,4.461538461538462,MoM Spike
2025-12,West Bengal,Darjeeling,734215,24.0,4.555555555555555,MoM Spike
2025-12,West Bengal,Darjeeling,734312,34.1,3.875000000000001,MoM Spike
2025-11,West Bengal,Darjeeling,734313,13.7,5.125,MoM Spike
2025-11,West Bengal,Darjeeling,734431,3.7,3.7,MoM Spike
2025-09,West Bengal,Darjeeling,734434,157.10000000000002,7.321052631578948,MoM Spike
2025-09,West Bengal,Darjiling,734014,12.600000000000001,3.5333333333333337,MoM Spike
2025-09,West Bengal,Darjiling,734426,29.299999999999997,3.887096774193548,MoM Spike
2025-09,West Bengal,Darjiling,734427,36.5,5.048387096774194,MoM Spike
2025-09,West Bengal,Darjiling,734434,53.0,9.384615384615383,MoM Spike
2025-06,West Bengal,Dinajpur Uttar,733129,105.5,3.630434782608696,MoM Spike
2025-05,West Bengal,East Midnapore,721601,16.6,4.5,MoM Spike
2025-09,West Bengal,Haora,711101,39.7,4.814285714285715,MoM Spike
2025-09,West Bengal,Haora,711106,18.2,4.647058823529411,MoM Spike
2025-09,West Bengal,Haora,711302,71.69999999999999,3.5437499999999993,MoM Spike
2025-09,West Bengal,Haora,711411,27.2,6.421052631578947,MoM Spike
2025-11,West Bengal,Hooghly,712245,10.1,3.44,MoM Spike
2025-07,West Bengal,Howrah,711101,220.5,4.199530516431925,MoM Spike
2025-07,West Bengal,Howrah,711308,20.8,3.541666666666666,MoM Spike
2025-05,West Bengal,Jalpaiguri,735210,210.9,3.4516806722689077,MoM Spike
2025-09,West Bengal,Jalpaiguri,735213,48.7,4.177083333333334,MoM Spike
2025-09,West Bengal,Jalpaiguri,735216,53.39999999999999,6.555555555555554,MoM Spike
2025-09,West Bengal,Jalpaiguri,735228,19.9,4.499999999999999,MoM Spike
2025-09,West Bengal,Jalpaiguri,735233,60.5,3.330985915492957,MoM Spike
2025-09,West Bengal,Jhargram,721135,25.2,7.733333333333333,MoM Spike
2025-09,West Bengal,Jhargram,721143,17.4,3.842105263157894,MoM Spike
2025-09,West Bengal,Jhargram,721506,28.5,6.023809523809524,MoM Spike
2025-09,West Bengal,Jhargram,721507,29.5,3.357142857142857,MoM Spike
2025-09,West Bengal,Jhargram,721513,14.799999999999999,3.3888888888888884,MoM Spike
2025-09,West Bengal,Jhargram,721517,34.2,7.0,MoM Spike
2025-05,West Bengal,Kalimpong,734301,32.3,3.6249999999999996,MoM Spike
2025-07,West Bengal,Kalimpong,734301,85.1,12.453124999999998,MoM Spike
2025-11,West Bengal,Koch Bihar,735224,6.1,3.733333333333333,MoM Spike
2025-09,West Bengal,Koch Bihar,735301,19.400000000000002,4.368421052631579,MoM Spike
2025-09,West Bengal,Koch Bihar,735304,29.4,3.470588235294117,MoM Spike
2025-09,West Bengal,Koch Bihar,736131,46.4,3.7399999999999998,MoM Spike
2025-09,West Bengal,Koch Bihar,736133,17.9,4.558823529411764,MoM Spike
2025-09,West Bengal,Koch Bihar,736134,36.7,5.283333333333334,MoM Spike
2025-09,West Bengal,Koch Bihar,736135,80.4,9.175,MoM Spike
2025-09,West Bengal,Koch Bihar,736145,26.2,4.913043478260869,MoM Spike
2025-09,West Bengal,Koch Bihar,736146,64.1,12.562499999999998,MoM Spike
2025-09,West Bengal,Koch Bihar,736156,40.2,5.4375,MoM Spike
2025-09,West Bengal,Koch Bihar,736157,26.2,5.181818181818181,MoM Spike
2025-09,West Bengal,Koch Bihar,736158,22.5,3.8958333333333326,MoM Spike
2025-09,West Bengal,Koch Bihar,736159,82.9,4.908450704225352,MoM Spike
2025-09,West Bengal,Koch Bihar,736167,25.900000000000002,3.8035714285714284,MoM Spike
2025-09,West Bengal,Koch Bihar,736168,26.8,7.6875,MoM Spike
2025-09,West Bengal,Koch Bihar,736172,20.2,4.0476190476190474,MoM Spike
2025-06,West Bengal,Kolkata,700004,28.0,4.178571428571428,MoM Spike
2025-07,West Bengal,Kolkata,700007,59.4,3.376811594202898,MoM Spike
2025-05,West Bengal,Kolkata,700014,110.8,4.081818181818182,MoM Spike
2025-05,West Bengal,Kolkata,700016,60.0,3.4852941176470584,MoM Spike
2025-09,West Bengal,Kolkata,700017,72.9,4.204225352112676,MoM Spike
2025-05,West Bengal,Kolkata,700023,126.5,4.795454545454546,MoM Spike
2025-06,West Bengal,Kolkata,700039,103.9,8.712962962962964,MoM Spike
2025-09,West Bengal,Kolkata,700039,48.5,4.625,MoM Spike
2025-09,West Bengal,Kolkata,700066,15.600000000000001,3.8823529411764706,MoM Spike
2025-04,West Bengal,Malda,732124,238.2,4.9799999999999995,MoM Spike
2025-09,West Bengal,Malda,732126,165.7,4.342948717948717,MoM Spike
2025-09,West Bengal,Malda,732140,230.79999999999998,3.4576923076923074,MoM Spike
2025-09,West Bengal,Malda,732150,17.3,3.81578947368421,MoM Spike
2025-07,West Bengal,Malda,732202,68.2,3.6133333333333337,MoM Spike
2025-09,West Bengal,Malda,732204,82.6,4.573333333333333,MoM Spike
2025-09,West Bengal,Malda,732210,134.5,4.334645669291338,MoM Spike
2025-11,West Bengal,Malda,732213,8.8,3.9000000000000004,MoM Spike
2025-09,West Bengal,Maldah,732102,38.1,3.8875,MoM Spike
2025-09,West Bengal,Murshidabad,731221,85.60000000000001,4.034883720930233,MoM Spike
2025-09,West Bengal,Murshidabad,742132,83.3,4.403846153846152,MoM Spike
2025-09,West Bengal,Murshidabad,742151,86.6,3.659574468085106,MoM Spike
2025-09,West Bengal,Murshidabad,742161,111.2,4.783505154639174,MoM Spike
2025-09,West Bengal,Murshidabad,742168,116.2,4.279279279279279,MoM Spike
2025-09,West Bengal,Murshidabad,742181,164.3,6.797169811320755,MoM Spike
2025-09,West Bengal,Murshidabad,742184,75.30000000000001,9.31081081081081,MoM Spike
2025-05,West Bengal,Murshidabad,742201,48.900000000000006,3.798076923076924,MoM Spike
2025-09,West Bengal,Murshidabad,742201,365.4,5.5663082437275975,MoM Spike
2025-07,West Bengal,Murshidabad,742212,43.6,3.74468085106383,MoM Spike
2025-09,West Bengal,Murshidabad,742235,130.8,3.5136986301369864,MoM Spike
2025-09,West Bengal,Murshidabad,742305,182.4,3.585,MoM Spike
2025-09,West Bengal,Murshidabad,742306,145.0,4.251798561151079,MoM Spike
2025-09,West Bengal,Nadia,713130,33.0,3.7222222222222223,MoM Spike
2025-09,West Bengal,Nadia,741122,121.60000000000001,3.540740740740741,MoM Spike
2025-09,West Bengal,Nadia,741125,54.699999999999996,4.254716981132074,MoM Spike
2025-09,West Bengal,Nadia,741140,57.9,3.908333333333333,MoM Spike
2025-07,West Bengal,Nadia,741253,62.1,6.011111111111111,MoM Spike
2025-05,West Bengal,Nadia,741313,41.2,4.861111111111111,MoM Spike
2025-07,West Bengal,Nadia,741313,33.0,6.083333333333332,MoM Spike
2025-07,West Bengal,Nadia,741404,222.9,5.219444444444445,MoM Spike
2025-05,West Bengal,Nadia,741501,133.7,4.1412213740458,MoM Spike
2025-09,West Bengal,North 24 Parganas,743290,64.4,3.4189189189189193,MoM Spike
2025-11,West Bengal,North 24 Parganas,743290,118.1,4.413636363636363,MoM Spike
2025-05,West Bengal,North 24 Parganas,743423,222.6,3.9469026548672557,MoM Spike
2025-07,West Bengal,North 24 Parganas,743702,49.6,5.657894736842105,MoM Spike
2025-07,West Bengal,North 24 Parganas,743711,70.60000000000001,3.64935064935065,MoM Spike
2025-09,West Bengal,North Twenty Four Parganas,700119,16.8,3.6842105263157894,MoM Spike
2025-09,West Bengal,North Twenty Four Parganas,743145,14.8,3.9375000000000004,MoM Spike
2025-09,West Bengal,North Twenty Four Parganas,743221,21.8,4.181818181818181,MoM Spike
2025-11,West Bengal,Paschim Bardhaman,713339,11.3,3.730769230769231,MoM Spike
2025-09,West Bengal,Paschim Medinipur,721135,94.7,3.984375,MoM Spike
2025-09,West Bengal,Paschim Medinipur,721258,59.1,4.271929824561403,MoM Spike
2025-09,West Bengal,Paschim Medinipur,721443,93.9,3.651960784313725,MoM Spike
2025-09,West Bengal,Paschim Medinipur,721445,131.6,3.42,MoM Spike
2025-09,West Bengal,Paschim Medinipur,721501,120.0,4.084033613445378,MoM Spike
2025-11,West Bengal,Paschim Medinipur,722145,3.4000000000000004,3.4000000000000004,MoM Spike
2025-07,West Bengal,Purba Bardhaman,713101,35.0,5.666666666666667,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713129,23.700000000000003,3.9400000000000004,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713142,16.7,4.53125,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713147,18.7,4.7941176470588225,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713150,26.099999999999998,5.159090909090907,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713422,32.199999999999996,5.916666666666665,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713502,20.9,4.2142857142857135,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713512,40.800000000000004,7.038461538461538,MoM Spike
2025-09,West Bengal,Purba Bardhaman,713514,21.1,6.366666666666667,MoM Spike
2025-09,West Bengal,Purba Medinipur,721450,40.7,4.346153846153847,MoM Spike
2025-09,West Bengal,Purulia,723101,23.0,4.217391304347826,MoM Spike
2025-09,West Bengal,Purulia,723155,29.1,4.574074074074074,MoM Spike
2025-09,West Bengal,Purulia,723213,47.4,14.124999999999998,MoM Spike
2025-09,West Bengal,Puruliya,723126,215.70000000000002,5.019444444444445,MoM Spike
2025-09,West Bengal,Puruliya,723127,189.7,4.743975903614458,MoM Spike
2025-09,West Bengal,Puruliya,723128,164.5,4.868794326241135,MoM Spike
2025-09,West Bengal,Puruliya,723130,117.39999999999999,5.297872340425531,MoM Spike
2025-09,West Bengal,Puruliya,723131,242.2,3.8063241106719365,MoM Spike
2025-09,West Bengal,Puruliya,723143,210.2,3.981132075471697,MoM Spike
2025-09,West Bengal,Puruliya,723147,53.1,3.434426229508196,MoM Spike
2025-09,West Bengal,Puruliya,723149,106.0,4.047169811320754,MoM Spike
2025-09,West Bengal,Puruliya,723152,198.5,4.572625698324021,MoM Spike
2025-09,West Bengal,Puruliya,723153,176.5,5.988188976377952,MoM Spike
2025-09,West Bengal,Puruliya,723154,93.1,3.438679245283018,MoM Spike
2025-09,West Bengal,Puruliya,723155,117.30000000000001,4.799019607843137,MoM Spike
2025-09,West Bengal,Puruliya,723157,20.700000000000003,3.520833333333333,MoM Spike
2025-09,West Bengal,Puruliya,723160,12.3,3.4333333333333336,MoM Spike
2025-09,West Bengal,Puruliya,723201,251.2,3.7584905660377355,MoM Spike
2025-09,West Bengal,Puruliya,723214,24.8,4.16,MoM Spike
2025-09,West Bengal,Puruliya,723215,26.9,4.365384615384615,MoM Spike
2025-09,West Bengal,Puruliya,723216,14.6,3.8749999999999996,MoM Spike
2025-09,West Bengal,South 24 Parganas,700018,21.099999999999998,3.6041666666666656,MoM Spike
2025-09,West Bengal,South 24 Parganas,700066,103.9,7.325396825396825,MoM Spike
2025-09,West Bengal,South 24 Parganas,700142,35.0,6.499999999999999,MoM Spike
2025-09,West Bengal,South 24 Parganas,700153,18.3,4.078947368421052,MoM Spike
2025-07,West Bengal,South 24 Parganas,743312,185.8,3.447619047619048,MoM Spike
2025-09,West Bengal,South 24 Parganas,743425,13.600000000000001,3.866666666666667,MoM Spike
2025-09,West Bengal,South Dinajpur,733124,15.1,4.031249999999999,MoM Spike
2025-09,West Bengal,South Dinajpur,733132,45.9,4.211111111111111,MoM Spike
2025-09,West Bengal,South Twenty Four Parganas,700103,23.0,3.8,MoM Spike
2025-04,West Bengal,Uttar Dinajpur,733123,119.9,4.256521739130435,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733123,181.1,3.6932989690721643,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733132,20.3,3.8409090909090904,MoM Spike
2025-05,West Bengal,Uttar Dinajpur,733201,304.2,4.891891891891891,MoM Spike
2025-05,West Bengal,Uttar Dinajpur,733202,553.3,9.998015873015872,MoM Spike
2025-05,West Bengal,Uttar Dinajpur,733207,872.5999999999999,6.717314487632508,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733207,990.9,3.71883920076118,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733209,255.7,5.14114832535885,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733210,767.4,4.143239625167336,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733212,35.5,3.5625,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733214,25.3,5.921052631578947,MoM Spike
2025-09,West Bengal,Uttar Dinajpur,733216,70.5,7.719512195121951,MoM Spike
2025-09,West Bengal,West Midnapore,721150,17.9,4.25,MoM Spike
2025-09,West Bengal,West Midnapore,721301,67.4,6.953488372093022,MoM Spike
2025-09,West Bengal,West Midnapore,721424,24.4,4.7727272727272725,MoM Spike
2025-09,West Bengal,West Midnapore,721506,53.5,3.9545454545454546,MoM Spike
2025-09,West Bengal,West Midnapore,721517,15.4,4.466666666666667,MoM Spike
